"DIAC_shift","DIAC_dens","X","Y","CLIM_tmax_diff_abs","DEM_elev_mn","DEM_slope_mn","DEM_TPI_mn","DEM_TWI_mn","LITH_PSed","LITH_PCry","LITH_shannon","CA_core_mn_15","AGG_clumpy_15","GP_grazed_wood","FOREST_conif","FOREST_decid","FOREST_mixed"
18.3999999999999,0.26,894794.69,4750408.33,2.1752688172043,1792,20,0.00033,0.11,1.00000059298442,8.35189318877387e-12,6.64189250113506e-10,0.0586625,0.971231296325666,0,1,0,0
34,0.395,896589.934,4749287.83,2.11290322580645,1595,15,-0.002,0.13,1.00000224661649,8.35173415240906e-12,6.64177112775829e-10,0.00486951219512195,0.891538350306275,0,0,1,0
0,0.11,896945.464,4746992.45,2.0752688172043,1471,8,-0.008,0.2,0.664524867831495,8.35232889573542e-12,0.563652345660717,0.481025,0.993413837477743,0,0,1,0
14.2,0.845,896581.807,4746880.96,1.98494623655914,1466,17,0.00038,0.11,0.87285889352948,8.3520458833338e-12,0.352328914630121,0.0100702380952381,0.936580856795798,0,0,1,0
6,4.107,889873.076,4739099.65,2.21075268817204,1921,11,-0.00012,0.32,8.3534397844465e-12,1.00000413495269,0.693147180779243,0.0172470588235294,0.926592492949308,0,1,0,0
1,5.086,890869.39,4738186.98,2.13655913978495,1764,19,0.001,0.19,8.35355436470626e-12,0.999999523847401,0.693147180781356,0.016154347826087,0.911547954875129,0,0,1,0
-1,-0.262,892629.523,4735578.8,2.22688172043011,1945,23,-0.00045,0.22,8.35345876463772e-12,0.999999557266685,0.693147180781357,0.0100787878787879,0.916902009821709,0,1,0,0
160,0.833,893019.581,4735142.55,2.3247311827957,2157,25,0.00167,0.13,8.35416304652935e-12,1.00000000835416,0.6931471807814,0.00417833333333333,0.871897788393801,0,1,0,0
-8,0.138,894560.873,4733715.43,2.07741935483871,1650,32,-0.001,0.17,8.35444857552433e-12,8.35444857552433e-12,0.693147180781075,0.1771125,0.983028283987638,0,0,1,0
11,0.481,894195.221,4733213.43,2.06021505376344,1655,27,-0.00018,0.19,8.35498297409037e-12,8.35498297409037e-12,0.693147180781409,0.0975833333333333,0.970108996310151,0,0,1,0
-12.8,19.458,893835.376,4727211.28,1.91827956989247,1659,35,-0.00093,0.19,8.35609170616786e-12,0.585572888466598,1.03236255919428,0.613283333333333,0.986496964734634,0,0,1,0
-112.6,17.25,893585.768,4726947.92,1.91397849462366,1711,38,0.00036,0.13,8.35664831248643e-12,0.60830493235874,1.02789661862886,0.27381875,0.981374606541971,0,0,1,0
66.1999999999998,0.836,894949.714,4726186.9,2.08064516129032,1989,31,-0.005,0.16,8.35560589715269e-12,0.491331050526098,1.03964571972977,0.0216931818181818,0.945246492804375,0,1,0,0
57,2.04,899071.025,4727704.09,2.29462365591398,2132,23,-0.00061,0.24,8.35621494781957e-12,0.205046807881184,0.94680702964055,0.00399545454545455,0.903067181406721,0,1,0,0
1.19999999999982,0.141,899641.222,4728179.84,2.14408602150537,2121,24,-0.00011,0.14,8.3554941928062e-12,0.223800441387336,0.958985255706124,0.00857727272727273,0.914317008954242,0,1,0,0
1,0.195,899994.864,4728390.58,2.3247311827957,2155,18,-0.00058,0.18,8.3557874929052e-12,0.485592679641639,1.0395131434032,0.002475,0.888575108994886,0,1,0,0
3.19999999999982,4.038,902445.656,4722985.91,2.17741935483871,2103,33,-0.00062,0.15,0.968949090997576,8.35621487799325e-12,0.135176272425377,0.0404567307692308,0.966415921479328,0,1,0,0
-17.5999999999999,0.128,900851.33,4728837.89,2.55913978494624,2298,25,-0.00099,0.13,8.35539449919929e-12,0.79323297936373,0.947966039591683,0.00859833333333333,0.943150354398727,0,1,0,0
4.80000000000018,0.625,900237.86,4729063.28,2.64516129032258,2349,31,0.007,0.13,8.35533948721911e-12,1.00000052638639,0.693147180781395,0.00635185185185185,0.913754753361413,0,1,0,0
-3,0.222,899504.716,4728899.98,2.16989247311828,2139,16,-0.00071,0.18,8.35544930246328e-12,0.999999490317592,0.6931471807814,0.0061551724137931,0.920244408555962,0,1,0,0
-9,1.645,897912.166,4729878.64,2.42150537634409,2304,25,-0.00038,0.1,8.35536859879859e-12,0.704662451923523,0.996579265376659,0.0032575,0.897630647536773,0,1,0,0
0.199999999999818,-0.372,898376.145,4731091.43,2.31397849462366,2222,27,0.003,0.09,8.35498800010671e-12,0.813205519729506,0.933918565104312,0.0177965277777778,0.883232068407215,0,1,0,0
28.7999999999997,-0.088,899071.029,4731164.59,2.15268817204301,2085,39,0.002,0.08,8.35512209924782e-12,0.682182342853104,1.00575453933206,0.011215625,0.89527684959983,0,1,0,0
0.400000000000091,0.553,900817.272,4731661.96,2.41827956989247,2063,16,-0.00051,0.1,8.35501054744886e-12,0.434940928153777,1.03547577448125,0.00837833333333333,0.877550035701417,0,1,0,0
-4.59999999999991,-0.428,900096.289,4732067.24,2.40430107526882,2258,41,0.00208,0.07,8.35454350026583e-12,0.980951114483153,0.740307975587772,0.00935833333333333,0.902486387706098,0,1,0,0
154.8,2.835,897959.237,4733812.61,1.99354838709677,1496,34,0.00064,0.11,8.35583106030357e-12,0.768941183764737,0.963423370456441,0.014265625,0.936480126639956,0,0,1,0
10,0.351,899578.539,4734265.18,2.25698924731183,1802,22,0.00046,0.15,0.331888278726254,0.00060147578366962,0.676110939130457,0.006098125,0.885000446143114,0,0,1,0
167.6,0.71,905907.471,4735484.29,2.27956989247312,1891,35,-0.001,0.12,8.35425140418675e-12,0.725842892588036,0.986822378361694,0.0283728260869565,0.941791325918532,0,0,1,0
35.2,0.067,906447.191,4737497.89,2.04838709677419,1752,33,0.00046,0.08,8.35370900419395e-12,8.35370900419395e-12,0.693147180781381,0.0858852272727273,0.960528103508389,0,0,1,0
85.5999999999999,0.069,906709.366,4742012.56,2.04193548387097,1900,33,-0.00098,0.11,0.307980134564946,0.609144094488748,0.826362546577022,0.00357321428571429,0.866948039889703,0,0,0,1
139,0.342,910169.314,4743228.58,2.33225806451613,1787,29,0.00056,0.13,0.648677855408843,0.276106291260335,0.708058954647871,0.012895,0.936410632553032,0,0,1,0
26.1999999999998,0.258,907503.998,4738730.67,2.44623655913979,1981,29,0.00014,0.09,8.35323470618996e-12,0.71029181916854,1.01193337420533,0.0192261363636364,0.941050135220993,0,1,0,0
124.6,-0.503,908071.587,4738349.3,2.44408602150538,2018,28,-0.00144,0.16,8.35402039403508e-12,0.96308742672814,0.772147622269872,0.00506944444444444,0.887823038552959,0,1,0,0
0.599999999999909,1.65,910293.007,4737941.62,2.66559139784946,2189,30,0.00026,0.09,8.35424938017526e-12,0.999997518787934,0.693147180780633,0.00538478260869565,0.890428124082299,0,1,0,0
28.1999999999998,0.001,911269.829,4736611.88,2.5247311827957,2003,18,-0.00071,0.2,8.35385597283994e-12,0.989237017272433,0.722845526130095,0.0124611111111111,0.901412247865928,0,1,0,0
126.8,0.963,899733.83,4720783.99,2.52365591397849,2361,34,0.00105,0.14,0.293132000951904,0.706868483741475,0.678327121128526,0.0148021428571429,0.920483730295384,0,1,0,0
12.4000000000001,5.269,901202.358,4721448.82,2.3247311827957,2206,27,-0.00051,0.13,0.515489339637673,0.325134536964654,0.83832017349227,0.0060625,0.890120462028292,0,1,0,0
60,18.594,900832.818,4721366.58,2.3258064516129,2295,28,0.00058,0.12,0.013106477438506,0.986893756548879,0.69312542471899,0.0132738095238095,0.902820827924343,0,1,0,0
-20.1999999999998,0.754,902024.937,4721935.21,2.53118279569892,2170,27,-0.008,0.13,0.440878546653812,0.116246146697531,0.835929343342824,0.00565,0.917674032558515,0,1,0,0
39.4000000000001,2.61,814273.311,4754221.42,1.98602150537634,1642,31,-0.00118,0.14,0.980503825101202,8.35065537613523e-12,0.0946068916395339,0.0260881578947368,0.932545130848471,0,0,0,1
1.79999999999995,0.215,814672.011,4754597.91,1.98709677419355,1562,34,-0.01,0.1,0.634923682182437,8.35047818721072e-12,0.580696121003105,0.33741875,0.976571455457287,0,1,0,0
30,0.111,815231.663,4754882.41,2.09677419354839,1627,28,0.00015,0.15,0.174952816720851,8.35043167723564e-12,0.688545334456167,0.0909014705882353,0.956110471685978,0,1,0,0
74.2,0.397,816139.353,4755511.77,2.01182795698925,1527,28,0.00099,0.11,0.665833311225812,8.35033858911159e-12,0.562845961183445,0.02879296875,0.939562802159674,0,1,0,0
50,1.787,818828.653,4754796.68,1.93978494623656,1488,27,-0.06,0.14,8.35113468161345e-12,8.35113468161345e-12,0.693147180781233,0.033125,0.935211456564413,0,0,1,0
-5.79999999999996,0.263,819483.825,4755043.81,1.93440860215054,1505,28,0.00103,0.17,0.00385537604623929,8.35059108239376e-12,0.693145321793807,0.6306625,0.995839425760138,0,0,1,0
-89,-0.183,818899.757,4753987.34,1.90430107526882,1546,37,-0.00087,0.13,0.400614448636942,8.35075614217947e-12,0.66144017306676,0.0273621212121212,0.950454039977525,0,0,1,0
16.8000000000002,0.703,816718.799,4751492.8,1.91182795698925,1723,30,0.00197,0.07,8.35074826211743e-12,8.35074826211743e-12,0.693147180781283,0.0264088235294118,0.966044126135581,0,1,0,0
85.8,0.336,818725.432,4751630.08,1.88279569892473,1445,28,-0.00029,0.23,8.35124382840993e-12,8.35124382840993e-12,0.693147180781017,0.0791485294117647,0.985119528068722,0,0,1,0
40.2,0.257,819965.48,4750342.99,1.85591397849462,1608,36,-0.00054,0.09,8.35146038688959e-12,8.35146038688959e-12,0.693147180739861,0.119890384615385,0.973120566239414,0,0,1,0
23,0.28,819788.594,4750960.92,1.86021505376344,1548,30,0.00107,0.07,8.35135744174805e-12,8.35135744174805e-12,0.693147180781055,0.178958333333333,0.984427680773517,0,0,1,0
204.6,1.126,822274.244,4748384.03,1.59569892473118,1555,37,0.0011,0.07,0.896496373632083,8.35192422947256e-12,0.311246409918596,0.0365571428571429,0.969226172284062,0,0,1,0
-13,0.158,823692.866,4749884.6,1.78172043010753,1561,35,-0.00125,0.15,8.35113419342332e-12,8.35113419342332e-12,0.693147180780122,0.2127625,0.993159924741346,0,0,1,0
42,2.4,824942.639,4749262.81,1.60752688172043,1464,32,0.00215,0.05,8.35123350641822e-12,8.35123350641822e-12,0.800362425467371,0.09579375,0.97381810619213,0,0,1,0
123.6,1.003,825221.49,4748545.75,1.64193548387097,1511,33,0.00091,0.11,8.35136420703513e-12,8.35136420703513e-12,0.693147180779884,0.056003947368421,0.962502117569593,0,0,1,0
208.8,13.222,822386.749,4747658.08,1.70107526881721,1794,34,0.00067,0.1,0.999997778354515,8.35205069654683e-12,6.64201275051554e-10,0.0133925675675676,0.917408822935014,0,0,1,0
33.4000000000001,1.142,825188.863,4747105.65,1.65591397849463,1774,36,0.00031,0.07,0.926176766205368,8.35159911575941e-12,0.250364642983448,0.00619861111111111,0.887385325703404,0,1,0,0
84,0.81,825230.743,4747787.55,1.6505376344086,1502,35,0.003,0.08,0.63960937729274,8.35147147665992e-12,0.578137264479471,0.248346875,0.990059965686216,0,0,1,0
22,0.682,827133.546,4748971.72,1.69354838709678,1637,34,-0.00059,0.13,8.35131336303255e-12,8.35131336303255e-12,0.693147180780769,2.81095,0.997214477997696,0,0,1,0
101.4,0.108,826583.326,4749574.3,1.63225806451613,1480,30,0.00084,0.16,8.35120442364635e-12,8.35120442364635e-12,0.990364294487693,0.527815,0.996775736468888,0,0,1,0
175,1.511,827083.262,4750060.86,1.85591397849462,1649,35,0.00012,0.15,8.35113084583544e-12,8.35113084583544e-12,0.693147180762329,0.350297222222222,0.991987709222295,0,0,1,0
15.4000000000001,0.463,826982.946,4750732.57,1.86774193548387,1444,34,-0.00082,0.18,8.35102344548162e-12,8.35102344548162e-12,0.693147180780606,0.6742125,0.988513693178666,0,0,1,0
-1.79999999999995,0.716,828333.17,4749857.78,1.66021505376344,1440,34,-0.00096,0.07,8.35117157500373e-12,8.35117157500373e-12,1.01638544912866,0.01348125,0.947022515166033,0,0,1,0
156.4,1.196,829642.944,4748341.19,1.72903225806452,1494,40,-0.00092,0.12,8.35187916821932e-12,0.0972922347493079,0.852693513013423,0.0936333333333333,0.985099203881505,0,0,1,0
92.6000000000002,0.652,829608.139,4748773,1.73118279569893,1548,49,-0.00064,0.09,8.35180850813098e-12,8.35180850813098e-12,0.693147180733351,0.0918333333333333,0.97493214582953,0,0,1,0
68.5999999999999,1.287,830683.432,4747173.59,1.7752688172043,1732,36,0.00051,0.12,8.35142872192132e-12,0.743257096119207,0.9779564948464,0.03553,0.967079031802194,0,0,0,1
55.2,1.73,832172.475,4748815.84,1.8258064516129,1834,28,0.02,0.12,8.3511721329403e-12,0.982007407990752,0.738205602856588,0.0636555555555555,0.934818579303317,0,1,0,0
-39,0.744,837551.27,4748962.21,1.77741935483871,1475,23,-0.001,0.17,0.258077042057787,8.35133756442159e-12,0.682130741131912,1.121675,0.990725294566047,0,0,1,0
-43.3999999999999,-0.846,837235.715,4747729.84,1.69569892473118,1504,43,0.00182,0.08,8.35153906212333e-12,8.35153906212333e-12,0.693147180739364,0.00414044117647059,0.898128540587081,0,0,1,0
102,1.547,835695.419,4746655.9,1.7741935483871,1756,41,0.00198,0.06,0.247445365560833,8.35234766159364e-12,0.683146223112099,0.013715,0.944951436601876,0,0,1,0
82,0.774,837041.202,4745728.03,1.75698924731183,1610,37,0.00043,0.11,0.0963671558700734,8.35251404658992e-12,0.691865200651995,0.35694,0.98973063943782,0,0,1,0
-2.59999999999991,0.448,831536.845,4752186.39,1.63440860215054,1605,36,0.00152,0.07,8.35054784854732e-12,8.35054784854732e-12,0.693147180780727,0.869225,0.982541687497848,0,1,0,0
35.2,0.918,832383.007,4752320.9,1.6247311827957,1578,27,-0.00085,0.15,8.35052978808919e-12,8.35052978808919e-12,0.693147180778375,0.2654,0.991292158257174,0,1,0,0
11.8,0.844,831264.913,4752530.89,1.63870967741936,1457,27,-0.00013,0.1,8.35048857706606e-12,8.35048857706606e-12,0.69314718073439,0.1259575,0.953284399775538,0,0,1,0
12.8,0.582,830630.462,4753031.04,1.71720430107527,1515,29,0.00042,0.12,0.266618898454176,8.35040483138391e-12,0.681270507072497,0.109380769230769,0.977632965926145,0,0,1,0
82.4000000000001,0.43,829433.822,4753395.42,1.92903225806451,1369,27,0.00015,0.14,8.35033140711785e-12,8.35033140711785e-12,0.693147180780757,0.0139669117647059,0.925808006980132,0,0,1,0
166,0.288,829988.391,4752652.24,1.6763440860215,1564,38,0.06,0.09,8.35046075462563e-12,8.35046075462563e-12,0.69314718077923,0.171666666666667,0.970179532061196,0,0,1,0
30,0.259,830368.803,4752131.65,1.66344086021505,1600,38,-0.00036,0.12,8.35055168378979e-12,8.35055168378979e-12,0.693147180781178,0.113003571428571,0.975719405384117,0,0,1,0
25.2,0.365,830798.721,4749824.64,1.56344086021505,1479,39,0.00221,0.06,8.35092504407597e-12,8.35092504407597e-12,0.693147180780989,1.041275,0.979626246684353,0,0,1,0
5,1.627,830482.602,4750836.6,1.5752688172043,1531,35,-0.08,0.11,8.35075628164973e-12,0.00610158863701904,0.71174530664748,0.0686568181818182,0.957832445607755,0,0,1,0
24,0.123,830051.197,4751187.1,1.61720430107527,1519,35,0.00018,0.16,8.35070530558053e-12,8.35070530558053e-12,0.693147180781057,0.78131875,0.991367251856631,0,0,1,0
-14.4000000000001,0.028,837903.952,4745818.95,1.72903225806451,1559,38,0.00033,0.08,0.00369115595118442,8.35250553533071e-12,0.693528344371807,0.513825,0.994481850234271,0,0,1,0
52.5999999999999,0.521,839059.837,4745095.36,1.76021505376344,1642,33,-0.00015,0.13,0.287064390138154,8.35263508973574e-12,0.679037922559161,0.0729035714285714,0.957257597158608,0,0,1,0
3.59999999999991,0.441,839289.394,4744947.63,1.72150537634409,1514,41,-0.00116,0.07,0.0064587040436029,8.35266174062872e-12,0.693141929563697,0.167220833333333,0.989012398107047,0,0,1,0
54,0.362,841085.426,4742297.96,1.77204301075269,1483,37,-0.00174,0.07,0.00199208716436309,8.3528469062404e-12,0.693146683419108,0.0668,0.973607994830346,0,0,1,0
-2,1.276,841150.754,4741117.06,1.7010752688172,1525,35,0.00093,0.07,0.827577991820481,8.35304533698052e-12,0.417585533899319,0.350015,0.993096953989871,0,0,1,0
290.4,1.336,842541.284,4739859.03,1.58817204301075,1740,45,0.00189,0.05,0.14869644424134,8.35314950991571e-12,0.68991892077251,0.0102359375,0.924292993063095,0,0,1,0
34.4000000000001,0.288,843886.538,4739868.6,1.94623655913978,1575,42,-0.00076,0.06,0.304159146003685,8.35315976686899e-12,0.96027840190616,0.0240307692307692,0.962964011735682,0,0,1,0
148.2,0.287,844874.011,4739935.15,1.99247311827957,1638,32,-0.00096,0.13,0.365547579701066,0.0342338031360626,0.749444127324196,0.0670041666666667,0.969129111851194,0,0,1,0
38.2,0.362,844949.759,4740728.43,1.86666666666667,1597,33,-0.00091,0.1,0.831642585614153,0.168360997832299,0.412337198895445,0.04871,0.98789795666389,0,0,1,0
14.4000000000001,0.208,844990.617,4741411.44,1.87849462365591,1600,36,-0.00093,0.12,0.292100819803409,8.35291381625571e-12,0.67844960484587,0.1706125,0.985520616759836,0,0,1,0
17,0.355,844125.49,4742549.36,1.85591397849462,1458,32,0.01,0.09,0.0453185776882362,8.35220151336546e-12,0.847886226323632,0.07564,0.96523536522096,0,0,1,0
12.2,0.266,844998.574,4743157.86,1.94731182795699,1639,38,-0.03,0.12,0.221988753178674,8.3521002938912e-12,0.685332918690106,0.1582,0.990855323842193,0,0,1,0
60.8,0.234,844355.845,4743843.04,1.89784946236559,1529,39,-0.00182,0.16,0.279969947234524,8.35198080086743e-12,0.679841139079973,0.272025,0.992540757546781,0,0,1,0
2.20000000000005,-0.069,845761.967,4747440.02,1.97204301075269,1546,26,-0.004,0.14,8.3520020066186e-12,8.3520020066186e-12,0.693147180781344,0.1442825,0.935279230744037,0,0,1,0
2.19999999999982,0.557,845214.012,4747042.51,1.94193548387097,1572,30,0.06,0.08,8.35206339229478e-12,8.35206339229478e-12,0.693147180780425,0.182775,0.984735316671937,0,0,1,0
3.19999999999982,0.209,845907.492,4745872.95,1.87311827956989,1561,30,-0.00015,0.16,8.35226053012499e-12,0.00084392075622435,0.69655534280567,0.142659375,0.972410056131343,0,0,1,0
2.20000000000005,0.579,846210.706,4745441.86,1.87096774193548,1526,27,-0.00085,0.14,8.35233963900453e-12,8.35233963900453e-12,0.693147180779807,0.5798,0.992658872887392,0,0,1,0
100.4,0.404,847626.112,4743979.99,1.90860215053764,1521,34,0.00094,0.08,0.0367109490115592,8.35258534650826e-12,0.69297236112792,0.27536875,0.994993687247958,0,0,1,0
33,2.654,847566.266,4741141.84,1.84516129032258,1520,32,-0.02,0.14,0.999995572878021,8.35306033828124e-12,6.64278617948743e-10,0.08371875,0.984092131830087,0,0,1,0
-16.8,0.043,848585.549,4741240.52,1.83870967741936,1618,43,-0.00067,0.14,0.790732327146023,0.124777418349724,0.577420652195605,0.0266565217391304,0.949949541349877,0,0,1,0
97.5999999999999,0.208,848825.462,4741954.28,2,1528,38,-0.007,0.11,0.23717193253906,8.35293467788741e-12,0.684068870085667,0.0381671875,0.967202941688632,0,0,1,0
75.3999999999998,0.085,848995.185,4742485.94,1.93978494623656,1496,39,0.00036,0.12,0.0454455407047022,8.35284802256138e-12,0.692876817368277,0.0593321428571429,0.964109648121984,0,0,1,0
31.2,1.537,849744.57,4742212.14,1.91182795698925,1497,34,-0.0021,0.16,0.384280675079046,0.0347402622732483,0.747291268628897,0.763125,0.995295020265982,0,0,1,0
43,0.883,850202.303,4741599.53,2.04838709677419,1637,39,0.00052,0.08,0.400750569307424,8.35300521748753e-12,0.661413695005045,0.45319375,0.995674487693881,0,0,1,0
61,1.798,850963.822,4740842.48,2.04838709677419,1691,32,-0.00022,0.18,8.35313534559306e-12,0.998885641626086,0.697533411172658,0.32436875,0.964107072192941,0,1,0,0
76.6000000000002,0.336,852269.81,4740942.87,2.00860215053764,1552,36,-0.00052,0.14,8.35313046135501e-12,0.372179767018996,1.20000544360659,0.0140375,0.931711149932378,0,1,0,0
103.8,0.291,852805.922,4741183.14,2.08494623655914,1733,34,0.009,0.08,8.3530925738167e-12,0.990397301483325,0.720890180440644,0.046535,0.951941125784423,0,0,1,0
-5.80000000000018,0.275,852236.312,4741623.1,1.93763440860215,1522,39,0.00027,0.12,8.35301917205008e-12,8.35301917205008e-12,0.695586922533567,0.2156275,0.97086735931903,0,0,0,1
84,0.554,852155.945,4742208.71,2,1590,33,-0.00016,0.11,8.35292135154878e-12,8.35292135154878e-12,0.693147180781156,0.00624568965517241,0.907415167950503,0,0,0,1
85.4000000000001,2.915,851603.774,4743416.38,1.99462365591398,1385,26,-0.00121,0.09,8.3527153219963e-12,8.3527153219963e-12,0.693147180781014,0.0381903846153846,0.953610557476992,0,0,1,0
-4.39999999999986,1.101,854528.012,4743628.59,1.97956989247312,1558,35,-0.04,0.18,0.120805685695919,0.87919261867021,0.691079355308568,0.0250214285714286,0.950135328537445,0,0,1,0
97,1.418,856105.601,4743354.3,2.10537634408602,1807,38,0.00098,0.07,8.3529357244603e-12,0.999997226825339,0.693147180780407,0.7857625,0.980306432058363,0,1,0,0
3.79999999999995,0.757,859226.709,4743909.27,1.86881720430108,1536,33,-0.00034,0.16,8.3527144150143e-12,0.845827668800841,0.908069898195114,0.478445,0.994454999015845,0,0,1,0
29.4000000000001,2.448,859409.623,4745604.68,1.92688172043011,1557,24,0.00086,0.1,0.640672260101072,0.0134685250031409,0.619800423006236,0.0100740384615385,0.907284728159208,0,0,1,0
3.59999999999991,0.473,859038.723,4746620.39,1.95376344086021,1518,21,-0.00074,0.13,8.35157407586889e-12,0.185290761763524,1.10282768260521,0.704416666666667,0.992181786597059,0,0,1,0
0.400000000000091,-0.019,864366.564,4746265.05,2.03440860215053,1467,38,0.00215,0.06,0.0393167833341483,8.35193483219105e-12,0.692945976871314,0.144739285714286,0.986167272055878,0,0,1,0
38.2,0.911,862300.972,4746055.25,2.07956989247312,1555,34,-0.00094,0.15,0.0982955726633803,8.35225187986221e-12,0.97916807658131,0.07475,0.947484410546294,0,0,1,0
-12,7.358,862038.168,4745938.93,2.06774193548387,1508,27,-0.09,0.18,8.3522688316037e-12,0.0486159008472767,1.12002553758111,0.028152380952381,0.934098146640483,0,0,1,0
178.4,1.759,861551.316,4737231.05,1.97204301075269,1716,37,-0.00048,0.15,0.999999548903998,8.35362966002323e-12,6.64322142708296e-10,0.0102294871794872,0.918148754996109,0,0,1,0
20.5999999999999,1.462,863526.684,4736621.53,2.42795698924731,1856,44,0.005,0.08,0.636467157322785,8.35379274637837e-12,0.579859774472797,0.0522770833333333,0.94723458834617,0,0,1,0
-75.8000000000002,0.598,863784.776,4736376.08,1.87956989247312,1691,47,-0.00195,0.08,0.0433433413138376,8.35383720020344e-12,0.692901814885106,0.087895,0.975505678412505,0,0,1,0
174.2,1.687,865649.049,4739152.26,1.96559139784946,1784,34,0.00069,0.12,1.000002656413,8.35350000498286e-12,6.64312165732474e-10,0.00722435897435897,0.894502037745629,0,1,0,0
25,0.918,867125.209,4738661.37,1.96129032258064,1609,48,0.00128,0.06,8.35346727783975e-12,8.35346727783975e-12,0.693147180780806,0.0166804054054054,0.899608417868941,0,0,1,0
180.2,1.278,867990.858,4739822.76,1.8763440860215,1579,33,-0.00042,0.16,0.994315000547808,8.35327901452157e-12,0.0348655475837542,0.00714056603773585,0.891284571066118,0,0,1,0
16,0.268,867584.65,4741271.52,1.96989247311828,1517,38,-0.00053,0.11,8.35303549894744e-12,8.35303549894744e-12,0.69314718074053,0.00641875,0.890455250588684,0,0,1,0
2.40000000000009,1.031,868409.083,4741544.73,2.13763440860215,1648,35,0.00018,0.12,0.00230520998975004,8.3529969843175e-12,0.693146514872846,0.60735,0.98967277529575,0,0,0,1
160.4,3.093,868761.839,4741115.97,1.89677419354839,1707,31,0.00036,0.18,0.984147380473569,8.35307240913442e-12,0.0804061589399247,0.00550952380952381,0.933730374666033,0,0,1,0
114,0.722,869425.746,4741310.23,1.90215053763441,1614,33,0.00078,0.1,0.980380292465658,8.35347900096601e-12,0.0950561585398931,0.104357894736842,0.982499670252159,0,0,1,0
25.5999999999999,15.272,869619.074,4742429.58,1.96451612903226,1570,32,0.00127,0.09,0.999999958233511,8.35329785442704e-12,6.6429674748966e-10,0.0537357142857143,0.967115336424942,0,1,0,0
116.4,1.034,873278.389,4740239.41,2.01290322580645,1621,45,-0.01,0.06,8.35315704563403e-12,1.00000351667912,0.693147180779828,0.0108866666666667,0.909371161501985,0,0,1,0
58.5999999999999,1.948,875673.156,4741435.44,2.06021505376344,1656,26,-0.06,0.17,8.35347502347306e-12,0.999980035194694,0.693147180731559,0.345375,0.981653721635344,0,1,0,0
141,3.258,876680.223,4741929.6,2.14731182795699,1483,27,-0.00064,0.16,8.35273492680908e-12,0.419596640416415,1.03322754041698,0.1214,0.989695154960156,0,0,1,0
49,1.172,875536.526,4742886.63,2,1239,26,0.002,0.15,8.35275627592695e-12,0.0516653976045631,0.816056868478504,0.0251988095238095,0.927533578572732,0,0,1,0
29,3.278,875402.054,4743496.74,2.03763440860215,1367,23,-0.03,0.12,0.730930870380455,8.35265476393873e-12,0.516621895348903,0.0088625,0.912367661511724,0,0,1,0
111,3.057,875021.665,4743544.14,2.01290322580645,1286,22,0.00072,0.15,0.996845456695881,8.35264464775895e-12,0.0212469015513782,0.0293426470588235,0.947189917151893,0,0,1,0
47.3999999999999,1.471,875261.004,4744277.05,2.07634408602151,1392,28,0.00037,0.12,0.287633852126441,8.35252437174734e-12,0.678972712873932,0.0782972222222222,0.951972708556613,0,0,1,0
109,0.394,877753.541,4743954.25,2.18709677419355,1659,27,0.05,0.18,8.35283323133271e-12,0.498019781296598,1.03971647190129,0.00575131578947368,0.917736025463813,0,1,0,0
-0.799999999999955,1.688,879435.256,4744685.14,2.08064516129032,1527,16,-0.00013,0.19,8.35228362083355e-12,0.0911649669143077,0.845758979918015,0.1116125,0.939113325649335,0,0,0,1
8,0.365,879356.67,4745425.77,2.17956989247312,1492,30,-0.00058,0.18,0.659997532771584,8.35216119270198e-12,0.566404882382701,1.5666,0.997298490830761,0,1,0,0
10.8,0.805,879543.344,4743843.07,2.13225806451613,1584,18,0.04,0.16,0.0502730980453041,0.355855627067085,1.01499083555254,0.310170833333333,0.978549872033876,0,0,1,0
19.4000000000001,0.297,880000.868,4743738.82,2.11182795698925,1538,18,0.00058,0.17,8.35244672439883e-12,0.808096631327103,0.937632280961456,0.0232321428571429,0.952749107834465,0,0,1,0
-5,1.465,879697.473,4742973.14,2.11290322580645,1609,17,0.00042,0.14,8.35257174222243e-12,0.770703538370733,0.962363551128919,1.0974,0.988624075426762,0,0,1,0
0.400000000000091,1.431,879449.658,4741311.45,2.12365591397849,1667,24,0.00098,0.15,8.35284551083961e-12,1.00000341631381,0.693147180779907,0.461741666666667,0.991225784760907,0,0,1,0
52,3.228,878629.363,4740120.96,2.11720430107527,1661,27,0.00074,0.12,8.35387942130739e-12,1.00000218036253,0.693147180780798,0.0161092592592593,0.944331184303062,0,0,1,0
-11.8,0.73,880388.443,4737464.99,2.13118279569893,1693,24,-0.008,0.15,8.354579306997e-12,0.925255447110517,0.826021822144821,0.149409090909091,0.984710861872771,0,0,1,0
93,2.088,880081.317,4736929.15,2.09677419354839,1739,23,0.00028,0.16,8.35466564924662e-12,0.898997171937323,0.856785333515545,0.00539239130434783,0.900517217674842,0,0,1,0
27.2,7.004,885294.878,4734597.04,2.14086021505377,1811,27,0.00049,0.13,8.35432168684916e-12,1.00001289071836,0.693147180760631,0.0553515625,0.958753130599717,0,0,1,0
26.5999999999999,-0.166,885179.301,4733510.67,2.24623655913979,2002,38,0.00015,0.06,8.35450699586365e-12,1.00001413582584,0.69314718075643,0.00628203125,0.891496173418966,0,1,0,0
